#   M	    K	    N	    v3.3	  no_tma	 dev_tma	host_tma
 4096	 1280	 3072	0.080383	0.130994	0.070993	0.056614
 4096	 1280	 3328	0.136102	0.133696	0.083793	0.072199
 4096	 1280	 3584	0.100869	0.108921	0.077885	0.074754
 4096	 1280	 3840	0.101570	0.152238	0.091600	0.078115
 4096	 1280	 4096	0.103591	0.100075	0.100198	0.092805
  256	 1536	  256	0.007894	0.008789	0.008564	0.004946
  256	 1536	  512	0.007833	0.008318	0.008298	0.004990
  256	 1536	  768	0.009492	0.008337	0.008651	0.005328
  256	 1536	 1024	0.009727	0.008307	0.008907	0.005347
  256	 1536	 1280	0.010464	0.008321	0.008920	0.006995
  256	 1536	 1536	0.010573	0.008375	0.008720	0.007082
  256	 1536	 1792	0.010034	0.007458	0.009200	0.005983
  256	 1536	 2048	0.010324	0.007412	0.009384	0.006068
  256	 1536	 2304	0.012319	0.011225	0.009806	0.007803
  256	 1536	 2560	0.012333	0.010360	0.010215	0.007840
  256	 1536	 2816	0.012389	0.010362	0.010744	0.007924
  256	 1536	 3072	0.012420	0.010467	0.010946	0.008002
  256	 1536	 3328	0.012445	0.011270	0.011067	0.008097
  256	 1536	 3584	0.012595	0.010517	0.010473	0.008166
  256	 1536	 3840	0.012515	0.010486	0.011212	0.008436
  256	 1536	 4096	0.012497	0.010343	0.011012	0.008266
  512	 1536	  256	0.007798	0.008241	0.008384	0.005129
  512	 1536	  512	0.009504	0.008298	0.008837	0.005754
  512	 1536	  768	0.010405	0.008394	0.008570	0.007691
  512	 1536	 1024	0.009952	0.008413	0.009447	0.006376
  512	 1536	 1280	0.012456	0.010332	0.009868	0.008482
  512	 1536	 1536	0.012454	0.011135	0.010230	0.008347
  512	 1536	 1792	0.012780	0.010547	0.010798	0.007123
  512	 1536	 2048	0.013159	0.013268	0.011034	0.007173
  512	 1536	 2304	0.015822	0.013242	0.015331	0.010567
  512	 1536	 2560	0.015806	0.014484	0.014096	0.010834
  512	 1536	 2816	0.015910	0.013997	0.015530	0.010947
  512	 1536	 3072	0.015994	0.013438	0.014796	0.010572
  512	 1536	 3328	0.016879	0.014122	0.015677	0.010753
  512	 1536	 3584	0.016860	0.014209	0.017863	0.010889
  512	 1536	 3840	0.018454	0.013794	0.015675	0.011307
  512	 1536	 4096	0.031299	0.013819	0.015439	0.011300
  768	 1536	  256	0.009903	0.008781	0.008744	0.005796
  768	 1536	  512	0.009899	0.008442	0.009138	0.006004
  768	 1536	  768	0.012325	0.010421	0.010064	0.008311
  768	 1536	 1024	0.012371	0.010329	0.010704	0.007040
  768	 1536	 1280	0.013157	0.011359	0.011193	0.007453
  768	 1536	 1536	0.015793	0.013844	0.015526	0.010618
  768	 1536	 1792	0.015975	0.014047	0.016428	0.010680
  768	 1536	 2048	0.018489	0.013634	0.014389	0.011972
  768	 1536	 2304	0.018209	0.015592	0.019250	0.010814
  768	 1536	 2560	0.016909	0.015788	0.015124	0.011191
  768	 1536	 2816	0.018237	0.015102	0.015275	0.011162
  768	 1536	 3072	0.028173	0.021964	0.020693	0.015213
  768	 1536	 3328	0.028257	0.023035	0.020142	0.014878
  768	 1536	 3584	0.029744	0.023598	0.019975	0.015231
  768	 1536	 3840	0.028721	0.022995	0.020984	0.017718
  768	 1536	 4096	0.023785	0.023788	0.020238	0.017957
 1024	 1536	  256	0.010064	0.008367	0.009347	0.006174
 1024	 1536	  512	0.010071	0.008584	0.009419	0.006380
 1024	 1536	  768	0.012630	0.011452	0.010451	0.008480
 1024	 1536	 1024	0.013197	0.010421	0.010796	0.007118
 1024	 1536	 1280	0.015898	0.013969	0.015770	0.011276
 1024	 1536	 1536	0.016940	0.014091	0.014628	0.010684
 1024	 1536	 1792	0.018369	0.013628	0.019387	0.011250
 1024	 1536	 2048	0.017200	0.014785	0.018717	0.011466
 1024	 1536	 2304	0.028408	0.024169	0.022376	0.018172
 1024	 1536	 2560	0.023273	0.022575	0.020070	0.018503
 1024	 1536	 2816	0.023667	0.023485	0.020558	0.015538
 1024	 1536	 3072	0.028822	0.023862	0.020628	0.019257
 1024	 1536	 3328	0.028868	0.023143	0.020820	0.021838
 1024	 1536	 3584	0.028166	0.023557	0.021427	0.019711
 1024	 1536	 3840	0.029198	0.025175	0.022493	0.019772
 1024	 1536	 4096	0.029168	0.025712	0.022505	0.020905
 1280	 1536	  256	0.010236	0.008940	0.008993	0.007472
 1280	 1536	  512	0.012682	0.011423	0.010095	0.008241
 1280	 1536	  768	0.012930	0.010490	0.010963	0.007278
 1280	 1536	 1024	0.015774	0.013948	0.016331	0.010644
 1280	 1536	 1280	0.016824	0.013463	0.014081	0.011423
 1280	 1536	 1536	0.017014	0.013676	0.014866	0.012899
 1280	 1536	 1792	0.027656	0.022030	0.019949	0.018100
 1280	 1536	 2048	0.027926	0.022416	0.020083	0.015516
 1280	 1536	 2304	0.023593	0.023791	0.020713	0.016205
 1280	 1536	 2560	0.028954	0.023938	0.024730	0.020079
 1280	 1536	 2816	0.028253	0.023184	0.021251	0.020038
 1280	 1536	 3072	0.028905	0.024028	0.022005	0.020282
 1280	 1536	 3328	0.029659	0.026809	0.023047	0.021238
 1280	 1536	 3584	0.058142	0.046273	0.033365	0.026133
 1280	 1536	 3840	0.059152	0.045161	0.036033	0.027483
 1280	 1536	 4096	0.056108	0.040164	0.038892	0.029916
 1536	 1536	  256	0.010286	0.008799	0.009277	0.006100
 1536	 1536	  512	0.012546	0.011434	0.010165	0.007453
 1536	 1536	  768	0.016055	0.013996	0.015566	0.010947
 1536	 1536	 1024	0.016837	0.014082	0.017395	0.010991
 1536	 1536	 1280	0.018399	0.013704	0.019298	0.011385
 1536	 1536	 1536	0.027831	0.022284	0.019988	0.015840
 1536	 1536	 1792	0.028702	0.024599	0.020215	0.015609
 1536	 1536	 2048	0.029006	0.025201	0.020513	0.016448
 1536	 1536	 2304	0.028950	0.026319	0.021801	0.018990
 1536	 1536	 2560	0.029142	0.025366	0.021966	0.018954
 1536	 1536	 2816	0.030654	0.025154	0.023335	0.020492
 1536	 1536	 3072	0.056228	0.038443	0.034122	0.026089
 1536	 1536	 3328	0.045259	0.048831	0.040882	0.027538
 1536	 1536	 3584	0.057064	0.039727	0.041371	0.028323
 1536	 1536	 3840	0.049531	0.041915	0.041762	0.029190
 1536	 1536	 4096	0.056412	0.043868	0.044082	0.029595
 1792	 1536	  256	0.010388	0.009881	0.009412	0.006450
 1792	 1536	  512	0.012684	0.010553	0.010694	0.007326
 1792	 1536	  768	0.016082	0.014118	0.016505	0.011100
 1792	 1536	 1024	0.016988	0.014202	0.018743	0.011957
 1792	 1536	 1280	0.027371	0.022333	0.020076	0.014824
 1792	 1536	 1536	0.027818	0.022720	0.020338	0.015571
 1792	 1536	 1792	0.028922	0.024629	0.020660	0.016444
 1792	 1536	 2048	0.029041	0.023793	0.021361	0.018824
 1792	 1536	 2304	0.029363	0.024828	0.022902	0.019654
 1792	 1536	 2560	0.050788	0.038409	0.033598	0.027585
 1792	 1536	 2816	0.043987	0.039097	0.042339	0.029314
 1792	 1536	 3072	0.052624	0.040169	0.042689	0.028617
 1792	 1536	 3328	0.049680	0.042112	0.043486	0.030231
 1792	 1536	 3584	0.057002	0.043894	0.046076	0.030214
 1792	 1536	 3840	0.057132	0.052231	0.043788	0.039658
 1792	 1536	 4096	0.058088	0.049067	0.046552	0.039519
 2048	 1536	  256	0.011037	0.010437	0.009692	0.006555
 2048	 1536	  512	0.013272	0.010499	0.011209	0.007199
 2048	 1536	  768	0.016149	0.014149	0.014804	0.010324
 2048	 1536	 1024	0.017132	0.014407	0.015210	0.011371
 2048	 1536	 1280	0.023321	0.022713	0.020956	0.014962
 2048	 1536	 1536	0.029011	0.023729	0.021259	0.016642
 2048	 1536	 1792	0.028421	0.024911	0.023524	0.018866
 2048	 1536	 2048	0.029729	0.026549	0.026148	0.020010
 2048	 1536	 2304	0.040045	0.039889	0.037797	0.026857
 2048	 1536	 2560	0.045445	0.045760	0.042074	0.026720
 2048	 1536	 2816	0.056227	0.040690	0.042449	0.029481
 2048	 1536	 3072	0.056239	0.042616	0.044943	0.032339
 2048	 1536	 3328	0.056512	0.051473	0.045658	0.040561
 2048	 1536	 3584	0.057409	0.048344	0.044409	0.040529
 2048	 1536	 3840	0.061053	0.056392	0.055871	0.042159
 2048	 1536	 4096	0.063995	0.052173	0.053972	0.042852
 2304	 1536	  256	0.012723	0.012658	0.009935	0.008970
 2304	 1536	  512	0.018236	0.013978	0.014241	0.010741
 2304	 1536	  768	0.018283	0.014711	0.014833	0.011777
 2304	 1536	 1024	0.028198	0.023429	0.020438	0.017866
 2304	 1536	 1280	0.028697	0.022710	0.020279	0.015824
 2304	 1536	 1536	0.028265	0.025501	0.021215	0.018512
 2304	 1536	 1792	0.029328	0.026837	0.022372	0.019354
 2304	 1536	 2048	0.051225	0.038156	0.034919	0.026618
 2304	 1536	 2304	0.051880	0.039247	0.041105	0.026995
 2304	 1536	 2560	0.055938	0.045294	0.044398	0.028564
 2304	 1536	 2816	0.057140	0.044157	0.046557	0.030984
 2304	 1536	 3072	0.057611	0.050482	0.043772	0.039376
 2304	 1536	 3328	0.058102	0.050253	0.051238	0.042269
 2304	 1536	 3584	0.060632	0.051803	0.052855	0.043190
 2304	 1536	 3840	0.103545	0.071063	0.061547	0.058458
 2304	 1536	 4096	0.086711	0.071279	0.068367	0.059395
 2560	 1536	  256	0.012876	0.011919	0.009985	0.008588
 2560	 1536	  512	0.016406	0.014166	0.013851	0.010967
 2560	 1536	  768	0.018480	0.014309	0.014811	0.011204
 2560	 1536	 1024	0.028547	0.022782	0.020279	0.017480
 2560	 1536	 1280	0.028854	0.024499	0.020639	0.019760
 2560	 1536	 1536	0.046798	0.025149	0.021845	0.019684
 2560	 1536	 1792	0.049917	0.047744	0.036076	0.027039
 2560	 1536	 2048	0.051493	0.039315	0.039386	0.029701
 2560	 1536	 2304	0.056091	0.040717	0.043283	0.029685
 2560	 1536	 2560	0.061082	0.053439	0.044925	0.038755
 2560	 1536	 2816	0.057961	0.047969	0.050263	0.040490
 2560	 1536	 3072	0.061792	0.051419	0.052647	0.041580
 2560	 1536	 3328	0.062069	0.053134	0.054358	0.042528
 2560	 1536	 3584	0.090426	0.072781	0.086039	0.059068
 2560	 1536	 3840	0.088690	0.068973	0.070230	0.060312
 2560	 1536	 4096	0.086527	0.074806	0.066519	0.060981
 2816	 1536	  256	0.013543	0.012438	0.010461	0.007560
 2816	 1536	  512	0.017224	0.013510	0.014138	0.010901
 2816	 1536	  768	0.018429	0.014797	0.015178	0.011647
 2816	 1536	 1024	0.028683	0.023460	0.020553	0.015973
 2816	 1536	 1280	0.029039	0.024870	0.023431	0.018712
 2816	 1536	 1536	0.029741	0.025226	0.022863	0.020148
 2816	 1536	 1792	0.044554	0.047552	0.043048	0.032434
 2816	 1536	 2048	0.056401	0.046219	0.041893	0.037142
 2816	 1536	 2304	0.056156	0.042679	0.045829	0.034364
 2816	 1536	 2560	0.057014	0.052711	0.044181	0.040269
 2816	 1536	 2816	0.058000	0.052222	0.052527	0.041659
 2816	 1536	 3072	0.060512	0.059957	0.056593	0.043406
 2816	 1536	 3328	0.080971	0.073436	0.068853	0.053514
 2816	 1536	 3584	0.089503	0.069328	0.071495	0.088482
 2816	 1536	 3840	0.101211	0.075753	0.074317	0.063584
 2816	 1536	 4096	0.088364	0.075816	0.069513	0.064492
 3072	 1536	  256	0.012538	0.011190	0.010844	0.008445
 3072	 1536	  512	0.016209	0.014231	0.016938	0.011266
 3072	 1536	  768	0.023133	0.022237	0.020055	0.015067
 3072	 1536	 1024	0.028844	0.023006	0.020564	0.016624
 3072	 1536	 1280	0.029087	0.025934	0.021840	0.019699
 3072	 1536	 1536	0.051021	0.039493	0.037080	0.026507
 3072	 1536	 1792	0.046497	0.040129	0.043110	0.030928
 3072	 1536	 2048	0.056616	0.042265	0.043599	0.030930
 3072	 1536	 2304	0.056713	0.058562	0.051930	0.040787
 3072	 1536	 2560	0.059567	0.051621	0.045530	0.041669
 3072	 1536	 2816	0.062485	0.055668	0.057190	0.044836
 3072	 1536	 3072	0.087128	0.074445	0.065413	0.059534
 3072	 1536	 3328	0.097620	0.079239	0.094463	0.058949
 3072	 1536	 3584	0.089077	0.099770	0.075384	0.066254
 3072	 1536	 3840	0.086651	0.076894	0.078469	0.065621
 3072	 1536	 4096	0.090456	0.083968	0.083424	0.069628
 3328	 1536	  256	0.012990	0.013303	0.010731	0.009668
 3328	 1536	  512	0.018327	0.013578	0.014414	0.011360
 3328	 1536	  768	0.023173	0.022282	0.025585	0.018087
 3328	 1536	 1024	0.027925	0.023784	0.020663	0.018295
 3328	 1536	 1280	0.029668	0.025073	0.022772	0.020242
 3328	 1536	 1536	0.048033	0.039016	0.050037	0.029598
 3328	 1536	 1792	0.049057	0.042036	0.057268	0.028886
 3328	 1536	 2048	0.055930	0.049590	0.047430	0.040501
 3328	 1536	 2304	0.061794	0.056701	0.051377	0.042075
 3328	 1536	 2560	0.066379	0.051120	0.055272	0.043521
 3328	 1536	 2816	0.080551	0.074532	0.068776	0.059124
 3328	 1536	 3072	0.087784	0.069472	0.066294	0.062085
 3328	 1536	 3328	0.088136	0.076219	0.079815	0.065108
 3328	 1536	 3584	0.090065	0.076673	0.078657	0.065749
 3328	 1536	 3840	0.095110	0.079090	0.071832	0.068655
 3328	 1536	 4096	0.115804	0.100337	0.091210	0.083189
 3584	 1536	  256	0.013775	0.012279	0.010924	0.010409
 3584	 1536	  512	0.018647	0.014358	0.014879	0.012377
 3584	 1536	  768	0.023373	0.022739	0.020258	0.016367
 3584	 1536	 1024	0.028693	0.023951	0.021682	0.018575
 3584	 1536	 1280	0.039965	0.038120	0.038270	0.026222
 3584	 1536	 1536	0.046966	0.039281	0.043483	0.027563
 3584	 1536	 1792	0.052907	0.042796	0.046591	0.038921
 3584	 1536	 2048	0.058337	0.052503	0.048837	0.041938
 3584	 1536	 2304	0.066072	0.052415	0.054410	0.041099
 3584	 1536	 2560	0.080747	0.073534	0.064780	0.058690
 3584	 1536	 2816	0.087227	0.071916	0.071370	0.059550
 3584	 1536	 3072	0.087489	0.071386	0.067227	0.061841
 3584	 1536	 3328	0.090062	0.082682	0.078475	0.070357
 3584	 1536	 3584	0.094062	0.083577	0.070373	0.070848
 3584	 1536	 3840	0.119613	0.097720	0.096078	0.086826
 3584	 1536	 4096	0.121565	0.101013	0.133901	0.083733
 3840	 1536	  256	0.014111	0.011751	0.011222	0.007295
 3840	 1536	  512	0.018852	0.014401	0.015124	0.011715
 3840	 1536	  768	0.023702	0.022585	0.020440	0.015944
 3840	 1536	 1024	0.028776	0.027851	0.027455	0.019190
 3840	 1536	 1280	0.041529	0.039053	0.039899	0.030530
 3840	 1536	 1536	0.049274	0.049412	0.044229	0.029568
 3840	 1536	 1792	0.056861	0.049233	0.049474	0.099571
 3840	 1536	 2048	0.061195	0.050127	0.043979	0.040168
 3840	 1536	 2304	0.082071	0.067285	0.061170	0.057893
 3840	 1536	 2560	0.088313	0.083782	0.065168	0.060829
 3840	 1536	 2816	0.086517	0.071834	0.075035	0.065749
 3840	 1536	 3072	0.088911	0.075265	0.077755	0.066930
 3840	 1536	 3328	0.091611	0.077773	0.084218	0.067791
 3840	 1536	 3584	0.121021	0.095365	0.090779	0.083507
 3840	 1536	 3840	0.123498	0.097676	0.134725	0.087969
 3840	 1536	 4096	0.122802	0.103681	0.093423	0.088139
 4096	 1536	  256	0.013168	0.013771	0.011350	0.007334
 4096	 1536	  512	0.018497	0.013819	0.015249	0.011337
 4096	 1536	  768	0.023940	0.023421	0.024444	0.020440
 4096	 1536	 1024	0.029277	0.027363	0.025498	0.020183
 4096	 1536	 1280	0.045693	0.041688	0.040633	0.032180
 4096	 1536	 1536	0.052111	0.044158	0.044557	0.032934
 4096	 1536	 1792	0.060787	0.083985	0.050843	0.049945
 4096	 1536	 2048	0.063555	0.051934	0.047748	0.057203
 4096	 1536	 2304	0.083334	0.070396	0.066513	0.059322
 4096	 1536	 2560	0.089193	0.070778	0.064547	0.060895
 4096	 1536	 2816	0.090441	0.072708	0.066926	0.063481
 4096	 1536	 3072	0.093884	0.083965	0.086013	0.072168
 4096	 1536	 3328	0.115082	0.099418	0.088182	0.082958
 4096	 1536	 3584	0.120630	0.096453	0.099825	0.090793
 4096	 1536	 3840	0.122506	0.113556	0.103213	0.083866
 4096	 1536	 4096	0.122155	0.107506	0.107983	0.090767
  256	 1792	  256	0.008851	0.010557	0.009426	0.006535
  256	 1792	  512	0.009097	0.007781	0.008828	0.005461
  256	 1792	  768	0.010544	0.009251	0.009158	0.005650
  256	 1792	 1024	0.010531	0.009163	0.009693	0.005863
  256	 1792	 1280	0.010891	0.008742	0.009190	0.007714
  256	 1792	 1536	0.011024	0.007963	0.009394	0.007818
  256	 1792	 1792	0.011111	0.008010	0.009790	0.008041
  256	 1792	 2048	0.010970	0.008857	0.011049	0.008465
  256	 1792	 2304	0.013998	0.012426	0.010830	0.008889
  256	 1792	 2560	0.014032	0.011487	0.010743	0.008823
  256	 1792	 2816	0.014059	0.011554	0.011546	0.009289
  256	 1792	 3072	0.014061	0.011636	0.010844	0.009000
  256	 1792	 3328	0.014066	0.011642	0.013811	0.009131
  256	 1792	 3584	0.014151	0.011883	0.011910	0.009236
  256	 1792	 3840	0.014159	0.011811	0.012062	0.008222
  256	 1792	 4096	0.014223	0.011578	0.012064	0.007715
  512	 1792	  256	0.008554	0.009116	0.008842	0.005519
  512	 1792	  512	0.010529	0.009142	0.009640	0.006238
  512	 1792	  768	0.011058	0.009254	0.009370	0.008602
  512	 1792	 1024	0.011037	0.008250	0.010250	0.006977
  512	 1792	 1280	0.014139	0.011513	0.010672	0.009635
  512	 1792	 1536	0.014152	0.011719	0.011232	0.009286
  512	 1792	 1792	0.014260	0.011789	0.011743	0.009449
  512	 1792	 2048	0.014242	0.011964	0.012023	0.007959
  512	 1792	 2304	0.017907	0.016252	0.018182	0.013135
  512	 1792	 2560	0.017830	0.015660	0.016423	0.012005
  512	 1792	 2816	0.017936	0.015104	0.016156	0.012130
  512	 1792	 3072	0.018075	0.015284	0.017536	0.011857
  512	 1792	 3328	0.020729	0.023894	0.016151	0.012112
  512	 1792	 3584	0.020860	0.016277	0.016796	0.012404
  512	 1792	 3840	0.020935	0.015935	0.016580	0.012645
  512	 1792	 4096	0.020616	0.016507	0.016828	0.013084
  768	 1792	  256	0.010551	0.009256	0.009275	0.006522
  768	 1792	  512	0.010999	0.008206	0.009860	0.008483
  768	 1792	  768	0.013850	0.012375	0.010686	0.009340
  768	 1792	 1024	0.014160	0.011451	0.011198	0.007977
  768	 1792	 1280	0.014199	0.011682	0.012271	0.008384
  768	 1792	 1536	0.017853	0.015565	0.016810	0.012038
  768	 1792	 1792	0.018060	0.015699	0.015437	0.011808
  768	 1792	 2048	0.017940	0.015796	0.019178	0.011658
  768	 1792	 2304	0.021000	0.015409	0.018795	0.012049
  768	 1792	 2560	0.020749	0.015379	0.016485	0.012531
  768	 1792	 2816	0.020961	0.018884	0.016833	0.012694
  768	 1792	 3072	0.026315	0.026137	0.022450	0.017023
  768	 1792	 3328	0.026501	0.025086	0.022643	0.017390
  768	 1792	 3584	0.026872	0.027144	0.022455	0.017632
  768	 1792	 3840	0.026727	0.025730	0.028755	0.020981
  768	 1792	 4096	0.027577	0.025574	0.022947	0.020818
 1024	 1792	  256	0.011121	0.009443	0.009620	0.006773
 1024	 1792	  512	0.011086	0.009302	0.010200	0.007017
 1024	 1792	  768	0.014170	0.011505	0.011552	0.009190
 1024	 1792	 1024	0.014221	0.011520	0.011766	0.007999
 1024	 1792	 1280	0.017870	0.015649	0.017820	0.012077
 1024	 1792	 1536	0.018028	0.016216	0.019424	0.013299
 1024	 1792	 1792	0.020887	0.015948	0.016817	0.012427
 1024	 1792	 2048	0.021059	0.016762	0.017129	0.012834
 1024	 1792	 2304	0.026352	0.025460	0.022198	0.017429
 1024	 1792	 2560	0.026539	0.025432	0.022320	0.017514
 1024	 1792	 2816	0.026960	0.027966	0.022501	0.017708
 1024	 1792	 3072	0.027896	0.027862	0.023060	0.022023
 1024	 1792	 3328	0.032753	0.027239	0.023288	0.023220
 1024	 1792	 3584	0.033225	0.028440	0.024133	0.022270
 1024	 1792	 3840	0.034328	0.028541	0.025953	0.024985
 1024	 1792	 4096	0.035244	0.027909	0.025190	0.025769
 1280	 1792	  256	0.011407	0.009744	0.009665	0.008281
 1280	 1792	  512	0.014266	0.011634	0.010929	0.010079
 1280	 1792	  768	0.014183	0.011739	0.012116	0.008441
 1280	 1792	 1024	0.017758	0.015704	0.015117	0.011880
 1280	 1792	 1280	0.020771	0.015814	0.016060	0.012786
 1280	 1792	 1536	0.020431	0.016512	0.016870	0.012577
 1280	 1792	 1792	0.026355	0.025459	0.022933	0.018531
 1280	 1792	 2048	0.026881	0.025536	0.022755	0.020078
 1280	 1792	 2304	0.026800	0.025524	0.022503	0.018534
 1280	 1792	 2560	0.032559	0.026641	0.023752	0.021274
 1280	 1792	 2816	0.032749	0.027215	0.023979	0.022389
 1280	 1792	 3072	0.033584	0.027530	0.028727	0.021521
 1280	 1792	 3328	0.037298	0.027190	0.024860	0.030073
 1280	 1792	 3584	0.048395	0.045082	0.046176	0.030081
 1280	 1792	 3840	0.050238	0.045085	0.049938	0.031777
 1280	 1792	 4096	0.052513	0.053539	0.046423	0.032106
 1536	 1792	  256	0.011362	0.008754	0.010151	0.006783
 1536	 1792	  512	0.014259	0.012687	0.010964	0.009472
 1536	 1792	  768	0.017905	0.015643	0.015712	0.012684
 1536	 1792	 1024	0.018183	0.016251	0.017276	0.011930
 1536	 1792	 1280	0.020985	0.015595	0.017011	0.013128
 1536	 1792	 1536	0.026451	0.026991	0.022606	0.017049
 1536	 1792	 1792	0.026775	0.025495	0.023012	0.017870
 1536	 1792	 2048	0.027898	0.027061	0.024684	0.020309
 1536	 1792	 2304	0.032986	0.027500	0.023653	0.020802
 1536	 1792	 2560	0.033389	0.026826	0.024462	0.021865
 1536	 1792	 2816	0.034167	0.027501	0.029710	0.023308
 1536	 1792	 3072	0.048122	0.053610	0.039395	0.030500
 1536	 1792	 3328	0.054005	0.047166	0.045172	0.032387
 1536	 1792	 3584	0.055001	0.047514	0.046197	0.034732
 1536	 1792	 3840	0.059456	0.049163	0.048553	0.034054
 1536	 1792	 4096	0.060873	0.049541	0.049244	0.037447
 1792	 1792	  256	0.011478	0.010467	0.010113	0.007473
 1792	 1792	  512	0.014300	0.012709	0.012247	0.008693
 1792	 1792	  768	0.018090	0.015194	0.021642	0.012853
 1792	 1792	 1024	0.020611	0.015934	0.016535	0.012294
 1792	 1792	 1280	0.026051	0.025618	0.022806	0.017298
 1792	 1792	 1536	0.026682	0.025414	0.025198	0.018924
 1792	 1792	 1792	0.027818	0.027198	0.027170	0.020411
 1792	 1792	 2048	0.033739	0.026443	0.024098	0.021655
 1792	 1792	 2304	0.033690	0.027584	0.025477	0.023110
 1792	 1792	 2560	0.045741	0.042865	0.038928	0.030505
 1792	 1792	 2816	0.052198	0.052336	0.044373	0.031055
 1792	 1792	 3072	0.056025	0.053077	0.048364	0.036936
 1792	 1792	 3328	0.059382	0.056552	0.047379	0.038647
 1792	 1792	 3584	0.058621	0.049863	0.056808	0.036941
 1792	 1792	 3840	0.066899	0.094279	0.049177	0.045882
 1792	 1792	 4096	0.067044	0.059680	0.078264	0.044782
 2048	 1792	  256	0.011257	0.010479	0.010341	0.007277
 2048	 1792	  512	0.014214	0.011618	0.011893	0.008276
 2048	 1792	  768	0.018142	0.015848	0.016459	0.012968
 2048	 1792	 1024	0.020734	0.016145	0.016842	0.012905
 2048	 1792	 1280	0.026522	0.025509	0.025125	0.021518
 2048	 1792	 1536	0.027788	0.025736	0.022969	0.019461
 2048	 1792	 1792	0.033611	0.028508	0.025838	0.022554
 2048	 1792	 2048	0.034131	0.027824	0.025131	0.023065
 2048	 1792	 2304	0.046580	0.051151	0.045466	0.030248
 2048	 1792	 2560	0.054525	0.047027	0.046235	0.059195
 2048	 1792	 2816	0.057989	0.055157	0.049495	0.033268
 2048	 1792	 3072	0.061442	0.054368	0.051851	0.045966
 2048	 1792	 3328	0.065853	0.057924	0.053706	0.046494
 2048	 1792	 3584	0.066762	0.054989	0.050086	0.048118
 2048	 1792	 3840	0.070170	0.085185	0.058642	0.045006
 2048	 1792	 4096	0.072946	0.055939	0.090987	0.049447
 2304	 1792	  256	0.016416	0.014060	0.010712	0.009243
 2304	 1792	  512	0.017950	0.016429	0.019596	0.013185
 2304	 1792	  768	0.020717	0.015337	0.016820	0.013140
 2304	 1792	 1024	0.025964	0.024958	0.022211	0.017503
 2304	 1792	 1280	0.027117	0.027103	0.022564	0.020234
